customer_id,decision_date,tenure_months,age,spend_90d,transactions_90d,recency_days,digital_sessions_30d,merchant_diversity_90d,contacts_30d,complaints_180d,marketing_consent,lifecycle_segment,treatment,treatment_probability,treatment_name,converted_90d,future_spend_90d,gross_margin_90d,optout_90d,complaint_90d
30002,2025-07-01,13,41,370.6,10,8,5,3,0,0,1,ocasional,2,0.25,double_points,0,254.23,4.58,0,0
3398,2026-06-01,99,21,292.18,10,66,4,8,1,0,1,em_risco,2,0.25,double_points,0,379.74,6.84,0,0
18683,2026-04-01,118,24,889.98,18,30,6,1,1,0,1,ativo,1,0.25,cashback,0,638.13,11.49,0,0
48407,2025-02-01,23,26,1483.29,8,25,3,14,0,0,1,ativo,3,0.25,installment,0,531.61,9.57,0,0
63967,2025-02-01,80,44,324.19,7,55,3,4,2,0,1,em_risco,2,0.25,double_points,0,584.5,10.52,0,0
14565,2026-02-01,74,35,864.66,8,8,6,15,1,0,1,ativo,0,0.25,no_contact,0,571.02,10.28,0,0
13477,2025-04-01,91,26,986.64,13,13,6,6,1,0,1,ativo,1,0.25,cashback,0,656.85,11.82,0,0
50799,2025-01-01,99,37,598.06,6,9,4,14,0,0,1,ocasional,2,0.25,double_points,0,430.8,7.75,0,0
10420,2025-02-01,103,61,457.78,11,18,8,12,2,0,1,ocasional,2,0.25,double_points,1,905.04,16.29,0,0
19305,2025-06-01,65,32,1165.52,13,31,4,15,0,0,1,em_risco,1,0.25,cashback,1,1153.14,20.76,0,0
28781,2025-12-01,91,24,1010.39,10,32,7,11,0,0,1,em_risco,3,0.25,installment,1,716.25,12.89,0,0
55861,2026-06-01,2,53,1736.25,17,11,7,11,1,0,1,novo,3,0.25,installment,0,914.19,16.46,0,0
29187,2025-05-01,110,29,744.01,9,20,4,8,1,0,1,ativo,3,0.25,installment,0,553.37,9.96,0,0
53853,2025-08-01,65,46,319.12,10,59,6,5,1,0,1,em_risco,3,0.25,installment,0,239.66,4.31,0,0
35793,2026-06-01,54,45,519.07,12,3,4,9,0,0,0,ocasional,3,0.25,installment,0,589.72,10.61,1,0
51495,2025-02-01,32,35,497.51,10,12,4,13,1,1,1,ocasional,1,0.25,cashback,0,304.41,5.48,0,0
70125,2025-12-01,11,48,423.07,9,6,3,13,1,0,1,ocasional,3,0.25,installment,0,0.0,0.0,1,0
14489,2025-01-01,81,29,985.43,11,36,2,9,2,0,1,em_risco,0,0.25,no_contact,0,616.19,11.09,0,0
12471,2025-02-01,62,61,245.63,17,4,5,6,2,0,1,ocasional,1,0.25,cashback,0,456.99,8.23,0,0
53170,2025-04-01,7,53,2227.87,13,0,7,1,1,0,0,ativo,0,0.25,no_contact,1,1090.08,19.62,0,0
40972,2026-06-01,119,61,846.39,10,1,6,5,0,0,1,ativo,1,0.25,cashback,1,1041.05,18.74,0,0
806,2026-03-01,3,26,2048.0,14,32,8,12,0,0,0,novo,2,0.25,double_points,0,1180.58,21.25,0,0
76106,2026-03-01,19,39,127.4,16,16,2,14,0,0,1,ocasional,1,0.25,cashback,0,206.46,3.72,0,0
6749,2025-07-01,36,47,445.9,7,1,4,15,0,0,1,ocasional,1,0.25,cashback,1,658.67,11.86,0,0
68490,2026-03-01,73,37,2267.72,12,9,5,1,3,0,1,ativo,0,0.25,no_contact,0,1324.82,23.85,0,0
42570,2026-03-01,118,34,933.79,11,9,2,6,2,1,1,ativo,2,0.25,double_points,0,513.89,9.25,0,0
61819,2026-02-01,84,45,538.81,8,11,9,3,2,1,0,ocasional,2,0.25,double_points,0,329.61,5.93,0,0
6564,2025-01-01,107,34,187.96,6,22,6,9,2,0,1,ocasional,2,0.25,double_points,0,84.05,1.51,0,0
64246,2026-03-01,76,38,2420.5,6,8,6,15,2,0,1,ativo,3,0.25,installment,0,1308.92,23.56,0,0
42460,2025-06-01,56,46,1173.67,17,22,5,5,1,0,1,ativo,3,0.25,installment,0,750.3,13.51,0,0
54317,2025-04-01,96,51,519.49,10,17,8,10,0,0,1,ocasional,2,0.25,double_points,1,613.23,11.04,0,0
45569,2026-05-01,58,44,387.1,10,82,4,1,1,0,0,em_risco,0,0.25,no_contact,0,371.67,6.69,0,0
28909,2025-08-01,38,44,625.6,15,29,3,12,0,0,0,ocasional,0,0.25,no_contact,0,559.06,10.06,0,0
57353,2026-03-01,101,44,456.75,7,6,6,8,2,0,1,ocasional,0,0.25,no_contact,0,166.27,2.99,0,0
20004,2026-01-01,50,35,1465.6,17,38,8,11,4,0,1,em_risco,1,0.25,cashback,0,980.76,17.65,0,0
73586,2026-03-01,117,51,488.05,10,9,2,15,2,0,1,ocasional,2,0.25,double_points,0,229.2,4.13,0,0
28503,2025-02-01,20,25,785.0,14,138,7,15,1,0,0,inativo,1,0.25,cashback,0,619.32,11.15,0,0
1838,2025-06-01,20,30,847.33,8,2,4,7,0,0,1,ativo,3,0.25,installment,0,690.86,12.44,0,0
13415,2025-08-01,7,46,455.48,17,5,4,13,3,0,1,ocasional,3,0.25,installment,0,589.83,10.62,0,0
72533,2026-01-01,62,68,846.17,12,31,4,13,6,0,1,em_risco,1,0.25,cashback,0,737.27,13.27,0,0
57939,2025-03-01,27,30,812.89,13,13,3,13,2,0,1,ativo,1,0.25,cashback,0,537.9,9.68,0,0
21988,2025-04-01,104,20,855.97,9,7,1,6,5,0,1,ativo,0,0.25,no_contact,0,647.43,11.65,1,0
38358,2026-02-01,97,45,1448.67,12,8,6,4,0,1,1,ativo,2,0.25,double_points,0,914.33,16.46,0,0
24812,2026-02-01,67,56,1686.27,10,20,2,2,0,1,1,ativo,1,0.25,cashback,0,901.11,16.22,0,0
44150,2026-01-01,84,43,418.99,11,38,8,8,1,0,1,em_risco,1,0.25,cashback,0,457.92,8.24,0,0
42165,2025-09-01,52,43,1582.35,7,28,8,15,0,0,1,ativo,0,0.25,no_contact,0,568.39,10.23,0,0
44047,2025-02-01,14,21,773.95,16,90,5,8,0,0,0,em_risco,1,0.25,cashback,0,854.37,15.38,0,0
78649,2026-05-01,66,36,1963.03,9,29,4,8,2,0,1,ativo,0,0.25,no_contact,0,1342.45,24.16,0,0
26980,2026-06-01,120,43,574.63,13,17,9,10,1,0,1,ocasional,0,0.25,no_contact,0,537.44,9.67,0,0
30881,2026-04-01,86,30,834.59,6,49,8,11,1,0,1,em_risco,3,0.25,installment,0,474.4,8.54,0,0
13594,2026-02-01,119,27,435.92,11,5,5,14,3,0,1,ocasional,1,0.25,cashback,0,338.52,6.09,0,0
27694,2026-02-01,4,32,1560.73,10,13,4,10,0,0,1,ativo,2,0.25,double_points,0,960.27,17.28,0,0
66507,2025-04-01,60,50,1924.58,19,25,2,7,4,0,1,ativo,0,0.25,no_contact,0,1069.49,19.25,0,0
72014,2026-05-01,107,46,335.61,15,41,3,11,3,0,1,em_risco,2,0.25,double_points,0,361.43,6.51,0,0
47474,2026-06-01,55,36,751.74,6,4,6,3,2,0,0,ativo,2,0.25,double_points,0,513.56,9.24,0,0
76242,2026-04-01,30,29,407.94,14,1,3,10,1,0,0,ocasional,0,0.25,no_contact,0,486.72,8.76,0,0
56809,2025-06-01,93,51,163.82,16,24,9,14,1,0,1,ocasional,0,0.25,no_contact,1,350.27,6.3,0,0
76117,2026-02-01,46,29,484.85,10,7,9,7,1,0,1,ocasional,3,0.25,installment,0,272.33,4.9,0,0
45011,2025-11-01,112,49,871.6,22,4,8,12,0,0,1,ativo,2,0.25,double_points,1,1253.66,22.57,0,0
5363,2025-11-01,79,51,779.45,15,25,7,2,2,0,1,ativo,2,0.25,double_points,0,705.08,12.69,0,0
50905,2025-08-01,101,42,401.35,11,1,7,13,1,1,0,ocasional,1,0.25,cashback,0,535.69,9.64,0,0
74726,2026-02-01,101,29,793.11,12,29,3,5,2,0,1,ativo,3,0.25,installment,0,629.79,11.34,0,0
51860,2025-12-01,120,50,193.35,15,22,9,6,2,0,1,ocasional,1,0.25,cashback,0,334.8,6.03,0,0
28968,2025-05-01,1,29,1596.49,11,56,6,14,1,0,1,novo,2,0.25,double_points,0,848.81,15.28,0,0
35800,2025-08-01,60,48,1018.38,14,2,4,15,0,0,1,ativo,0,0.25,no_contact,0,500.67,9.01,0,0
43348,2025-03-01,92,55,3084.03,18,8,6,11,2,0,0,ativo,1,0.25,cashback,0,1824.73,32.85,0,0
9974,2025-12-01,45,56,1250.32,17,96,5,8,1,0,1,inativo,3,0.25,installment,0,976.18,17.57,0,0
5768,2025-06-01,67,53,1080.5,9,5,3,5,0,0,1,ativo,0,0.25,no_contact,0,750.37,13.51,0,0
16635,2025-02-01,5,47,943.9,10,25,4,8,1,0,1,ativo,3,0.25,installment,0,672.15,12.1,0,0
75802,2025-03-01,94,44,1922.33,15,4,7,8,1,0,0,ativo,0,0.25,no_contact,0,1248.81,22.48,0,0
69280,2026-02-01,18,18,657.15,8,28,4,6,1,0,1,ocasional,0,0.25,no_contact,0,564.63,10.16,0,0
51442,2025-05-01,59,38,2242.07,16,31,4,7,1,0,1,em_risco,2,0.25,double_points,0,1247.71,22.46,0,0
38351,2025-06-01,89,25,1987.19,9,38,8,14,1,0,1,em_risco,1,0.25,cashback,0,999.2,17.99,0,0
55217,2026-06-01,75,26,603.3,13,11,3,3,1,0,1,ocasional,1,0.25,cashback,1,902.29,16.24,0,0
21967,2026-01-01,84,41,1418.99,6,9,4,11,2,0,1,ativo,3,0.25,installment,0,857.4,15.43,0,0
751,2026-06-01,86,44,1134.68,8,20,4,1,2,0,1,ativo,2,0.25,double_points,0,505.84,9.11,0,0
5417,2025-07-01,17,47,826.46,11,1,8,10,1,0,1,ativo,3,0.25,installment,0,551.22,9.92,0,0
55731,2025-08-01,63,52,293.95,17,16,3,11,2,0,1,ocasional,1,0.25,cashback,1,906.12,16.31,0,0
63681,2025-10-01,59,51,1434.48,13,10,8,7,3,0,0,ativo,0,0.25,no_contact,1,931.95,16.78,0,0
55972,2026-06-01,64,39,819.92,7,13,3,8,1,0,1,ativo,3,0.25,installment,1,1049.36,18.89,0,0
73656,2025-03-01,95,34,492.81,10,96,3,12,1,0,1,inativo,1,0.25,cashback,0,538.6,9.69,0,1
42965,2025-12-01,40,60,289.18,10,10,5,13,2,0,1,ocasional,0,0.25,no_contact,0,167.8,3.02,0,0
55084,2025-05-01,19,19,990.39,11,10,2,7,0,1,1,ativo,1,0.25,cashback,1,887.08,15.97,0,0
28306,2026-05-01,111,33,993.46,12,30,4,4,1,0,1,ativo,0,0.25,no_contact,0,716.65,12.9,0,0
42242,2025-01-01,9,46,106.39,11,58,8,2,2,0,1,em_risco,3,0.25,installment,0,59.24,1.07,0,0
26414,2025-08-01,99,36,266.99,7,22,2,6,0,0,1,ocasional,2,0.25,double_points,0,464.8,8.37,0,0
78560,2026-03-01,52,49,507.49,11,4,1,9,1,1,1,ocasional,0,0.25,no_contact,0,406.98,7.33,0,0
18990,2025-02-01,85,51,1014.11,9,20,4,7,1,0,1,ativo,1,0.25,cashback,0,917.48,16.51,0,0
7561,2025-12-01,49,38,389.37,9,26,3,11,1,0,1,ocasional,2,0.25,double_points,0,603.87,10.87,0,0
54710,2026-02-01,29,26,851.0,10,40,5,2,2,0,1,em_risco,1,0.25,cashback,1,927.67,16.7,0,0
43605,2025-02-01,22,41,761.92,11,16,8,8,1,0,1,ativo,2,0.25,double_points,0,591.58,10.65,0,0
28175,2025-02-01,63,28,475.41,14,13,3,7,0,0,1,ocasional,2,0.25,double_points,0,510.55,9.19,0,0
25159,2025-02-01,109,39,1605.36,10,32,3,5,2,0,1,em_risco,2,0.25,double_points,0,1050.49,18.91,0,0
67668,2025-04-01,53,50,2112.19,12,31,6,7,3,0,1,em_risco,1,0.25,cashback,0,1134.58,20.42,0,0
7495,2026-04-01,71,54,759.74,10,37,5,15,4,0,1,em_risco,3,0.25,installment,0,561.87,10.11,0,0
60530,2025-10-01,75,44,727.08,18,20,6,1,0,0,1,ativo,1,0.25,cashback,1,857.69,15.44,0,0
37431,2025-08-01,3,55,156.45,12,26,8,8,0,0,1,novo,3,0.25,installment,0,418.68,7.54,0,0
54717,2025-02-01,58,37,1469.16,12,2,6,7,1,1,1,ativo,0,0.25,no_contact,0,1078.73,19.42,0,0
5349,2025-06-01,61,43,301.64,10,18,6,5,0,0,1,ocasional,2,0.25,double_points,0,426.56,7.68,0,0
892,2026-01-01,1,40,1877.33,11,57,3,15,1,0,1,novo,0,0.25,no_contact,0,1126.93,20.28,0,0
60628,2025-12-01,57,48,44.54,13,36,6,5,1,0,1,em_risco,1,0.25,cashback,0,246.45,4.44,0,0
55920,2025-05-01,63,37,2878.11,12,12,6,5,1,0,1,ativo,0,0.25,no_contact,0,1410.42,25.39,0,0
24833,2025-10-01,62,52,1084.79,11,30,4,6,2,0,1,ativo,0,0.25,no_contact,0,746.2,13.43,0,0
25307,2025-07-01,106,49,145.07,5,31,4,6,1,0,1,em_risco,1,0.25,cashback,0,350.85,6.32,0,0
34672,2026-03-01,25,52,1451.44,4,6,3,4,2,0,1,ativo,3,0.25,installment,0,725.48,13.06,0,0
78899,2025-05-01,19,40,1290.01,8,8,3,10,4,0,1,ativo,0,0.25,no_contact,0,939.93,16.92,0,0
23093,2026-03-01,61,47,1101.89,10,95,3,3,3,0,1,inativo,2,0.25,double_points,0,524.56,9.44,0,0
10587,2025-08-01,43,29,605.82,8,2,2,7,2,0,1,ocasional,3,0.25,installment,0,226.43,4.08,0,0
64735,2025-01-01,101,47,579.46,12,12,1,9,0,0,1,ocasional,3,0.25,installment,0,409.37,7.37,0,0
616,2025-12-01,14,28,751.45,11,22,6,15,4,0,1,ativo,1,0.25,cashback,0,483.67,8.71,0,0
23577,2025-02-01,3,42,1776.94,7,3,1,7,1,0,1,novo,0,0.25,no_contact,0,1191.65,21.45,0,0
26830,2025-05-01,108,44,2237.37,12,33,4,11,0,0,1,em_risco,0,0.25,no_contact,0,1222.2,22.0,0,0
9774,2025-02-01,16,21,801.24,10,69,2,10,0,0,1,em_risco,3,0.25,installment,0,453.71,8.17,0,0
4425,2025-06-01,10,50,551.22,12,0,4,13,2,0,1,ocasional,1,0.25,cashback,0,439.57,7.91,0,0
37059,2025-05-01,50,30,804.17,13,7,1,8,4,0,1,ativo,0,0.25,no_contact,0,539.04,9.7,0,0
58099,2025-03-01,51,39,95.87,13,4,6,3,2,0,0,ocasional,0,0.25,no_contact,0,201.46,3.63,0,0
77602,2026-01-01,69,21,661.22,16,31,8,13,1,0,1,em_risco,1,0.25,cashback,0,216.56,3.9,0,0
18644,2025-06-01,96,34,806.5,11,3,7,9,0,0,1,ativo,0,0.25,no_contact,0,834.42,15.02,0,0
52443,2025-06-01,27,25,821.81,10,4,5,15,0,1,1,ativo,2,0.25,double_points,0,491.53,8.85,0,0
155,2025-08-01,47,47,745.23,8,26,2,5,0,0,1,ativo,0,0.25,no_contact,0,293.37,5.28,0,0
24997,2026-06-01,73,32,999.43,7,9,7,15,1,0,1,ativo,3,0.25,installment,0,409.51,7.37,0,0
5878,2025-05-01,13,25,958.82,17,10,4,8,1,0,1,ativo,3,0.25,installment,0,668.85,12.04,0,0
24637,2025-01-01,20,37,704.36,10,27,5,12,0,0,1,ativo,0,0.25,no_contact,0,399.73,7.2,0,0
24393,2025-11-01,58,33,535.24,13,10,5,1,1,0,1,ocasional,1,0.25,cashback,0,412.79,7.43,0,0
25919,2026-02-01,80,46,641.24,7,25,9,10,1,0,1,ocasional,0,0.25,no_contact,0,473.24,8.52,0,0
22828,2025-10-01,98,55,902.67,17,11,4,4,3,0,0,ativo,2,0.25,double_points,1,808.22,14.55,0,0
1419,2026-04-01,89,38,955.83,8,1,7,5,1,0,0,ativo,0,0.25,no_contact,0,455.21,8.19,0,0
68960,2025-05-01,99,56,905.24,10,54,9,11,0,0,1,em_risco,2,0.25,double_points,0,728.67,13.12,0,0
5542,2025-03-01,5,28,321.63,7,43,3,2,0,0,1,em_risco,1,0.25,cashback,0,490.79,8.83,0,0
1164,2025-10-01,75,48,72.7,14,10,5,4,2,0,1,ocasional,2,0.25,double_points,0,174.67,3.14,0,0
25680,2026-06-01,108,29,1567.11,19,4,7,6,1,1,1,ativo,1,0.25,cashback,0,954.7,17.18,0,0
49839,2025-01-01,61,44,1320.98,14,22,5,2,0,0,1,ativo,3,0.25,installment,0,1010.42,18.19,0,0
43495,2026-06-01,42,43,622.02,6,18,3,15,2,0,1,ocasional,2,0.25,double_points,0,429.91,7.74,0,0
57864,2026-04-01,16,51,1134.43,16,60,4,1,2,0,1,em_risco,0,0.25,no_contact,0,839.43,15.11,0,0
56827,2025-05-01,110,62,1168.06,18,18,7,4,3,0,1,ativo,3,0.25,installment,0,862.01,15.52,0,0
3604,2025-12-01,99,38,405.64,9,0,3,4,3,0,1,ocasional,1,0.25,cashback,1,898.23,16.17,0,0
30994,2026-01-01,5,34,1005.45,16,16,4,12,1,0,1,ativo,1,0.25,cashback,0,785.67,14.14,0,0
41797,2026-04-01,107,59,763.33,13,93,3,11,3,0,1,inativo,3,0.25,installment,0,541.16,9.74,0,0
78103,2025-11-01,76,45,661.78,7,23,6,13,0,0,1,ocasional,1,0.25,cashback,0,441.51,7.95,0,0
4766,2025-03-01,58,19,589.19,16,11,7,1,2,0,1,ocasional,0,0.25,no_contact,0,525.83,9.46,0,0
58326,2026-01-01,65,43,1280.03,8,3,2,11,1,0,1,ativo,1,0.25,cashback,0,822.6,14.81,0,0
46035,2026-01-01,14,42,272.88,7,45,2,12,1,0,0,em_risco,1,0.25,cashback,0,437.93,7.88,0,0
38272,2026-03-01,120,41,1190.93,13,6,6,15,0,0,1,ativo,1,0.25,cashback,1,1249.87,22.5,0,0
75843,2025-10-01,26,32,1357.95,14,54,2,7,2,0,1,em_risco,1,0.25,cashback,0,962.42,17.32,0,0
27528,2025-06-01,46,31,442.97,12,18,8,3,3,0,1,ocasional,2,0.25,double_points,0,72.07,1.3,0,0
52695,2025-12-01,49,54,611.57,10,68,3,1,0,0,1,em_risco,0,0.25,no_contact,0,647.94,11.66,0,0
42458,2025-01-01,10,49,1884.29,7,24,4,6,1,0,1,ativo,3,0.25,installment,0,1155.21,20.79,0,0
25750,2025-07-01,94,18,326.57,8,11,8,3,1,0,1,ocasional,1,0.25,cashback,0,324.95,5.85,0,0
3779,2026-06-01,69,30,1400.28,14,13,2,2,3,0,1,ativo,0,0.25,no_contact,0,734.23,13.22,0,0
67919,2025-09-01,88,33,1730.02,15,12,8,2,1,0,1,ativo,2,0.25,double_points,0,1314.08,23.65,0,0
37021,2025-08-01,23,35,1852.06,14,1,2,2,1,0,1,ativo,1,0.25,cashback,0,1075.79,19.36,0,0
47506,2026-05-01,57,33,755.39,14,10,4,7,1,0,1,ativo,3,0.25,installment,0,731.16,13.16,0,0
65261,2025-02-01,10,41,1064.59,10,15,9,10,1,0,1,ativo,3,0.25,installment,0,693.89,12.49,0,0
72639,2026-02-01,119,38,470.52,3,18,8,13,1,0,1,ocasional,2,0.25,double_points,0,359.61,6.47,0,0
36356,2025-09-01,42,31,1205.65,10,1,3,3,1,1,1,ativo,2,0.25,double_points,0,738.89,13.3,0,0
38508,2025-08-01,81,33,346.67,9,7,4,4,1,0,1,ocasional,3,0.25,installment,0,359.05,6.46,0,0
42050,2025-10-01,107,46,1922.75,3,44,5,3,2,0,1,em_risco,2,0.25,double_points,0,955.54,17.2,0,0
32434,2025-12-01,116,28,1002.39,6,29,5,7,2,0,1,ativo,0,0.25,no_contact,0,643.59,11.58,0,0
47379,2026-06-01,67,48,1179.21,9,26,5,1,1,0,1,ativo,2,0.25,double_points,1,1180.28,21.25,0,0
66016,2025-03-01,113,40,505.99,15,17,3,3,3,0,0,ocasional,2,0.25,double_points,0,348.09,6.27,0,0
46002,2026-04-01,37,51,1248.58,17,53,5,10,1,0,1,em_risco,3,0.25,installment,0,994.22,17.9,0,0
31142,2025-05-01,45,61,696.47,9,34,6,11,1,1,1,em_risco,3,0.25,installment,0,354.61,6.38,0,0
22359,2026-04-01,46,50,301.06,11,9,0,2,1,0,1,ocasional,1,0.25,cashback,0,364.89,6.57,0,0
31119,2026-01-01,36,35,181.23,17,53,4,12,2,0,0,em_risco,1,0.25,cashback,0,236.24,4.25,0,0
16876,2026-03-01,34,42,641.42,12,27,4,2,1,0,1,ocasional,3,0.25,installment,0,489.77,8.82,0,0
40011,2025-10-01,58,34,932.31,9,17,4,15,1,0,1,ativo,0,0.25,no_contact,0,590.46,10.63,0,0
60547,2026-01-01,55,31,380.44,11,34,4,1,1,0,1,em_risco,3,0.25,installment,0,346.87,6.24,0,0
78963,2025-09-01,13,38,1432.2,13,6,4,5,4,0,0,ativo,0,0.25,no_contact,1,963.09,17.34,0,0
32423,2026-05-01,84,47,174.93,11,3,5,13,0,0,1,ocasional,1,0.25,cashback,0,196.68,3.54,0,0
59423,2025-10-01,14,32,267.12,6,1,7,7,1,0,1,ocasional,3,0.25,installment,0,194.83,3.51,0,0
77478,2025-05-01,47,36,1127.19,12,0,3,2,1,1,1,ativo,1,0.25,cashback,0,818.14,14.73,0,0
78747,2025-01-01,109,48,2002.71,10,66,4,13,2,1,1,em_risco,3,0.25,installment,0,846.67,15.24,1,0
4860,2026-02-01,62,39,606.76,10,45,5,13,1,1,1,em_risco,0,0.25,no_contact,0,347.36,6.25,0,0
16526,2026-03-01,89,35,2238.26,18,37,8,11,3,0,1,em_risco,0,0.25,no_contact,0,1763.51,31.74,0,0
25922,2025-03-01,21,41,172.94,10,27,3,15,1,0,0,ocasional,2,0.25,double_points,0,0.0,0.0,0,0
14386,2025-10-01,50,39,860.35,14,4,5,4,1,1,1,ativo,3,0.25,installment,0,608.49,10.95,0,0
69530,2025-06-01,103,72,725.4,8,5,5,10,1,0,0,ativo,3,0.25,installment,0,256.39,4.62,0,0
46560,2025-05-01,50,56,842.76,13,61,7,11,2,0,1,em_risco,3,0.25,installment,0,530.13,9.54,0,0
22163,2026-06-01,81,74,663.97,12,56,5,11,1,0,1,em_risco,3,0.25,installment,0,417.47,7.51,0,0
43441,2025-09-01,7,48,1522.29,12,6,3,6,1,0,0,ativo,0,0.25,no_contact,0,970.3,17.47,0,0
32786,2025-09-01,80,41,1665.95,9,5,2,7,2,0,1,ativo,1,0.25,cashback,0,675.89,12.17,0,0
75539,2025-08-01,117,66,393.22,16,1,6,6,0,0,1,ocasional,2,0.25,double_points,0,379.37,6.83,0,0
64144,2026-03-01,29,50,208.9,14,2,5,9,0,0,1,ocasional,3,0.25,installment,0,405.17,7.29,0,0
34142,2026-06-01,82,45,367.69,9,13,3,7,2,0,1,ocasional,2,0.25,double_points,0,371.26,6.68,0,0
54694,2026-05-01,79,26,873.02,13,6,4,11,3,0,1,ativo,0,0.25,no_contact,0,844.67,15.2,0,0
5107,2026-02-01,1,44,491.39,17,29,6,10,1,0,1,novo,0,0.25,no_contact,0,605.57,10.9,0,0
53256,2025-05-01,118,51,650.4,20,30,4,14,2,0,1,ocasional,1,0.25,cashback,0,805.51,14.5,0,0
21786,2026-04-01,51,50,193.38,15,12,5,7,0,0,1,ocasional,3,0.25,installment,0,323.57,5.82,0,0
45578,2026-02-01,87,61,398.98,7,11,6,14,3,0,0,ocasional,0,0.25,no_contact,0,239.16,4.3,0,0
18075,2025-06-01,83,32,798.63,15,13,5,12,2,0,0,ativo,2,0.25,double_points,0,630.7,11.35,0,0
68773,2025-07-01,93,62,1684.42,8,11,5,6,4,0,1,ativo,2,0.25,double_points,0,1001.07,18.02,0,0
35017,2025-04-01,72,43,500.53,10,53,1,6,3,0,1,em_risco,1,0.25,cashback,0,612.09,11.02,0,0
41551,2025-02-01,27,42,1392.64,18,0,8,8,3,0,0,ativo,3,0.25,installment,1,1136.27,20.45,0,0
63329,2025-07-01,5,30,1149.57,17,4,6,4,2,0,1,ativo,2,0.25,double_points,0,702.83,12.65,0,0
3405,2025-08-01,102,62,1081.95,20,32,3,3,2,0,1,em_risco,2,0.25,double_points,0,1085.04,19.53,0,0
41691,2025-06-01,24,33,410.48,16,0,8,8,1,0,1,ocasional,2,0.25,double_points,1,821.15,14.78,0,0
66934,2025-11-01,84,18,269.48,8,49,4,5,2,0,1,em_risco,0,0.25,no_contact,0,271.21,4.88,0,0
68749,2026-02-01,15,42,2288.28,5,16,6,5,0,0,1,ativo,2,0.25,double_points,0,1153.11,20.76,0,0
49519,2025-07-01,113,37,387.24,10,4,8,7,2,0,1,ocasional,2,0.25,double_points,0,181.6,3.27,0,0
24116,2026-05-01,20,38,1433.4,11,60,7,15,2,0,1,em_risco,3,0.25,installment,0,608.49,10.95,0,0
6895,2026-01-01,92,49,2482.57,17,17,3,12,2,1,1,ativo,1,0.25,cashback,0,1381.69,24.87,0,0
32340,2026-05-01,99,34,682.66,11,68,8,12,1,0,1,em_risco,3,0.25,installment,0,493.13,8.88,0,0
15537,2025-05-01,98,34,1334.28,14,1,4,10,0,0,0,ativo,2,0.25,double_points,1,1037.56,18.68,0,0
45763,2026-06-01,88,37,2288.23,8,37,6,2,1,0,0,em_risco,1,0.25,cashback,0,1302.71,23.45,0,0
1437,2025-08-01,12,37,428.44,15,9,5,12,2,0,1,ocasional,3,0.25,installment,0,493.78,8.89,0,0
55498,2025-04-01,16,35,245.47,10,8,2,4,0,0,0,ocasional,0,0.25,no_contact,0,394.2,7.1,0,0
70889,2026-02-01,22,46,848.4,19,32,5,2,0,0,1,em_risco,3,0.25,installment,1,706.67,12.72,0,0
72848,2026-06-01,107,52,2007.26,11,24,7,3,1,0,0,ativo,1,0.25,cashback,0,1250.75,22.51,0,0
62315,2025-02-01,75,42,577.29,15,81,5,10,0,0,1,em_risco,1,0.25,cashback,0,526.36,9.47,0,0
49035,2025-04-01,21,39,774.76,9,80,9,15,2,0,0,em_risco,2,0.25,double_points,0,680.62,12.25,0,0
64357,2025-11-01,81,41,320.81,9,79,11,11,1,0,1,em_risco,3,0.25,installment,0,403.2,7.26,0,0
56855,2025-01-01,45,26,1175.2,9,2,5,5,0,0,1,ativo,2,0.25,double_points,0,480.46,8.65,0,0
54862,2025-08-01,107,37,442.96,11,21,4,10,0,0,1,ocasional,2,0.25,double_points,0,679.6,12.23,0,0
25035,2025-03-01,87,27,1543.08,13,15,3,12,0,0,1,ativo,2,0.25,double_points,0,637.96,11.48,0,0
57316,2025-10-01,99,47,261.16,11,31,7,11,2,0,1,em_risco,3,0.25,installment,0,268.55,4.83,0,0
55570,2025-05-01,58,43,469.96,15,17,9,15,0,0,1,ocasional,3,0.25,installment,0,782.38,14.08,0,0
73067,2025-08-01,98,45,2300.06,13,28,9,2,2,0,1,ativo,1,0.25,cashback,0,1021.61,18.39,0,0
5486,2025-04-01,61,56,1778.9,12,9,5,3,1,0,1,ativo,2,0.25,double_points,0,951.69,17.13,0,0
45436,2025-09-01,12,43,776.02,16,0,8,1,2,0,1,ativo,2,0.25,double_points,0,548.8,9.88,0,0
58034,2025-12-01,87,32,528.85,17,20,7,3,2,0,1,ocasional,2,0.25,double_points,0,519.28,9.35,0,0
11390,2026-02-01,16,66,1252.05,16,2,9,3,3,0,1,ativo,2,0.25,double_points,0,1005.94,18.11,0,0
43280,2025-10-01,88,38,108.68,9,14,6,2,1,0,1,ocasional,0,0.25,no_contact,0,346.16,6.23,0,0
78548,2025-02-01,32,53,945.75,11,1,6,2,1,0,1,ativo,1,0.25,cashback,0,595.33,10.72,0,0
43144,2025-08-01,26,48,164.95,16,1,5,13,0,0,1,ocasional,3,0.25,installment,0,612.66,11.03,0,0
75340,2025-11-01,112,30,426.87,15,1,6,12,1,0,1,ocasional,1,0.25,cashback,0,441.7,7.95,0,0
16318,2025-05-01,63,49,869.12,18,43,0,12,0,0,1,em_risco,1,0.25,cashback,0,897.24,16.15,0,0
55822,2025-08-01,4,33,1013.42,11,18,5,15,1,0,1,ativo,1,0.25,cashback,1,1275.31,22.96,0,0
